w1gq5,w1gq1,w1gq10,w1gq13,w1gq14,w1gq15,w1gq16,gndr,age,eisced,hinctnta,w1xq3,hincfel,cntry,w1weight,risk_score,cluster
3,3,8,4,3,1,2,Female,45,6,6,2,2,FI,0.054558408,-0.3245720550741953,Mid
2,3,7,4,2,4,2,Female,61,7,9,1,1,FI,0.030073956,-1.1139356051483906,Low
3,3,9,1,1,1,2,Female,77,6,4,4,1,FI,0.03323818,-0.26750154585991004,Mid
3,4,8,3,2,3,3,Male,67,5,6,3,2,FI,0.035654422,-0.04145748047418853,Mid
3,4,8,4,4,2,4,Female,43,6,7,3,2,FI,0.05148423,-0.04145748047418853,Mid
3,5,4,4,2,2,3,Female,58,7,9,4,2,FI,0.037265465,0.01337505726867728,Mid
3,2,4,3,2,1,4,Female,72,7,8,3,1,FI,0.033100877,-0.835968666531343,Low
4,4,10,2,2,2,2,Female,29,7,6,1,1,FI,0.06085151,0.8049765788142919,High
1,3,4,4,3,3,4,Male,45,5,9,3,2,FI,0.07968997,-2.0174401736511562,Low
4,4,10,1,1,2,1,Female,48,7,7,2,1,FI,0.059438992,0.8049765788142919,High
3,3,6,2,2,2,2,Male,29,4,6,4,1,FI,0.12693322,-0.4387130735027658,Low
5,4,6,2,1,1,2,Female,68,5,5,3,2,FI,0.030073956,1.3089875828170607,High
3,3,9,3,2,2,3,Male,62,4,8,3,2,FI,0.07470967,-0.26750154585991004,Mid
2,3,5,2,1,1,2,Female,43,6,8,5,2,FI,0.04982055,-1.2280766235769611,Low
2,4,9,1,1,2,3,Male,58,4,8,1,1,FI,0.044752236,-0.7166800121198132,Low
4,4,9,3,2,2,3,Female,25,4,1,4,2,FI,0.08864862,0.7479060696000066,High
3,4,8,3,3,2,3,Female,53,4,9,3,2,FI,0.081427954,-0.04145748047418853,Mid
2,3,9,2,3,3,2,Male,72,7,7,5,1,FI,0.039974585,-0.9997945867198201,Low
3,4,7,2,2,2,2,Female,68,7,10,1,1,FI,0.039569203,-0.09852798968847376,Mid
5,4,10,2,2,2,2,Female,64,7,9,3,2,FI,0.039002873,1.5372696196742017,High
2,2,6,3,3,2,3,Female,44,2,4,3,1,FI,0.17581654,-1.4541206889626825,Low
3,4,8,2,1,2,2,Female,61,7,10,3,1,FI,0.0322265,-0.04145748047418853,Mid
3,3,8,3,2,3,3,Female,66,5,9,1,1,FI,0.037811365,-0.3245720550741953,Mid
3,3,8,2,2,3,2,Female,37,6,8,4,1,FI,0.048399355,-0.3245720550741953,Mid
3,3,7,2,3,1,2,Male,69,7,7,1,2,FI,0.04492787,-0.3816425642884806,Low
4,4,9,1,2,2,2,Male,67,4,5,2,2,FI,0.055721056,0.7479060696000066,High
4,4,8,4,2,3,4,Male,63,5,6,3,3,FI,0.039030608,0.6908355603857214,High
3,3,9,2,2,2,3,Male,73,4,4,3,2,FI,0.101901345,-0.26750154585991004,Mid
4,4,10,2,1,2,3,Male,70,6,7,3,2,FI,0.03387248,0.8049765788142919,High
3,3,9,2,2,3,4,Female,60,NA,2,3,2,FI,0.12028346,-0.26750154585991004,Mid
4,4,7,2,3,3,2,Male,83,5,8,1,1,FI,0.03670737,0.6337650511714361,High
4,3,7,3,2,4,2,Female,88,7,4,5,1,FI,0.039034594,0.3506504765714293,Mid
3,3,7,1,2,4,2,Male,40,4,8,4,2,FI,0.120550595,-0.3816425642884806,Low
4,4,10,2,2,1,2,Female,65,4,10,1,1,FI,0.060904924,0.8049765788142919,High
2,2,8,2,1,2,2,Male,73,6,8,1,2,FI,0.04258715,-1.3399796705341123,Low
4,4,10,2,2,2,2,Male,70,5,7,5,1,FI,0.044830073,0.8049765788142919,High
3,3,8,2,2,2,2,Male,85,4,9,1,2,FI,0.057951067,-0.3245720550741953,Mid
3,3,8,4,2,2,2,Female,69,5,3,4,2,FI,0.031534955,-0.3245720550741953,Mid
4,5,10,1,2,1,2,Female,41,7,8,1,1,FI,0.05438247,1.0880911534142983,High
3,5,7,5,3,5,1,Female,32,4,5,3,2,FI,0.088179950000000007,0.184586584911533,Mid
4,4,8,4,1,2,4,Male,60,6,8,3,2,FI,0.038842276,0.6908355603857214,High
2,3,8,2,1,1,1,Female,48,4,2,5,3,FI,0.091410406,-1.0568650959341053,Low
3,3,8,2,2,2,4,Male,47,6,6,1,2,FI,0.052976195,-0.3245720550741953,Mid
3,4,10,1,1,2,2,Female,71,5,8,3,1,FI,0.037197318,0.07268353795438197,Mid
1,1,0,5,2,5,5,Male,36,4,4,3,2,FI,0.10218206,-2.8119513597083112,Low
4,4,8,2,2,2,3,Female,42,6,2,3,2,FI,0.05181661,0.6908355603857214,High
4,3,10,2,2,4,2,Female,64,5,4,2,2,FI,0.03435176,0.5218620042142851,Mid
4,5,10,4,3,5,4,Female,57,4,1,3,4,FI,0.09335474,1.0880911534142983,High
4,4,10,1,1,1,2,Male,37,6,7,2,2,FI,0.05610654,0.8049765788142919,High
3,5,7,4,4,3,3,Male,68,6,10,1,1,FI,0.053424887,0.184586584911533,Mid
3,3,4,2,2,2,2,Female,75,5,9,4,1,FI,0.05490534,-0.5528540919313362,Low
3,3,8,2,2,1,2,Male,48,4,5,1,2,FI,0.08049817,-0.3245720550741953,Mid
4,4,8,3,2,2,2,Male,70,1,8,2,1,FI,0.1195041,0.6908355603857214,High
3,4,7,2,3,5,3,Male,45,6,9,3,2,FI,0.07587173,-0.09852798968847376,Mid
5,5,10,1,1,5,1,Female,73,6,6,3,1,FI,0.032730743,1.8203841942742083,High
4,4,8,1,1,1,2,Male,70,4,9,1,1,FI,0.045700885,0.6908355603857214,High
3,4,10,2,2,2,2,Female,57,7,9,1,1,FI,0.05234927,0.07268353795438197,Mid
4,4,8,2,2,2,3,Male,56,7,9,2,1,FI,0.04544342,0.6908355603857214,High
2,3,5,5,5,4,4,Male,44,4,10,5,1,FI,0.09429916,-1.2280766235769611,Low
1,3,4,2,1,1,3,Female,50,4,6,3,2,FI,0.07715543,-2.0174401736511562,Low
4,4,9,3,2,3,2,Female,40,4,9,1,1,FI,0.09677646,0.7479060696000066,High
4,4,8,1,2,1,1,Female,55,6,9,2,2,FI,0.05002369,0.6908355603857214,High
4,3,8,2,2,4,2,Female,56,4,4,2,2,FI,0.095354386,0.4077209857857146,Mid
4,4,10,2,2,2,2,Female,73,2,8,5,1,FI,0.11998308,0.8049765788142919,High
5,5,10,2,2,3,3,Female,21,2,5,1,2,FI,0.17061076,1.8203841942742083,High
4,4,8,3,2,3,3,Female,56,5,3,3,2,FI,0.07639597,0.6908355603857214,High
4,5,10,1,2,1,1,Male,60,5,10,1,1,FI,0.044073038,1.0880911534142983,High
3,4,10,2,2,2,2,Male,62,5,8,3,1,FI,0.05180364,0.07268353795438197,Mid
3,3,8,4,3,3,5,Female,61,4,NA,3,2,FI,0.05190906,-0.3245720550741953,Mid
4,4,5,3,4,3,4,Male,48,6,6,4,1,FI,0.047516886,0.5196240327428656,Mid
4,4,10,2,2,2,2,Male,73,4,6,5,2,FI,0.04920351,0.8049765788142919,High
3,4,9,3,2,2,2,Male,63,6,10,1,1,FI,0.044226624,0.015613028740096714,Mid
3,3,8,2,2,2,2,Female,36,6,8,3,2,FI,0.052356705,-0.3245720550741953,Mid
2,3,8,5,2,2,3,Male,56,2,NA,5,2,FI,0.36441794,-1.0568650959341053,Low
4,4,8,3,2,2,3,Female,51,4,5,5,3,FI,0.094827585,0.6908355603857214,High
2,3,2,4,4,2,4,Male,61,4,7,5,1,FI,0.055215374,-1.399288151219817,Low
4,4,9,2,2,3,2,Female,44,6,4,4,2,FI,0.047232766,0.7479060696000066,High
3,3,2,4,1,2,4,Female,42,2,6,5,2,FI,0.18433374,-0.6669951103599068,Low
2,3,2,4,4,5,4,Female,62,7,6,3,1,FI,0.031567954,-1.399288151219817,Low
3,3,8,3,3,4,2,Female,57,7,6,2,1,FI,0.045446698,-0.3245720550741953,Mid
3,3,8,2,3,2,3,Female,36,7,10,1,1,FI,0.048399355,-0.3245720550741953,Mid
4,4,7,3,5,2,3,Female,26,4,1,2,4,FI,0.084193006,0.6337650511714361,High
3,4,7,2,2,2,2,Male,64,7,9,3,1,FI,0.043351475,-0.09852798968847376,Mid
5,5,9,1,4,3,3,Female,31,4,3,1,2,FI,0.08328343,1.763313685059923,High
3,3,7,3,3,2,3,Female,32,6,7,3,2,FI,0.048399355,-0.3816425642884806,Low
2,3,6,5,3,3,4,Male,48,5,10,5,2,FI,0.088729255,-1.171006114362676,Low
3,3,7,4,2,2,3,Female,21,2,7,3,1,FI,0.2132382,-0.3816425642884806,Low
4,5,7,3,3,3,2,Male,47,7,9,1,1,FI,0.044525847,0.9168796257714428,High
5,5,10,3,2,2,3,Female,75,2,2,2,3,FI,0.09954764,1.8203841942742083,High
4,4,9,NA,2,2,3,Female,77,2,9,3,1,FI,0.12761633,0.7479060696000066,High
3,3,5,2,2,1,2,Male,32,6,5,2,1,FI,0.0650937,-0.49578358271705103,Low
3,4,8,2,3,2,2,Male,64,7,10,3,1,FI,0.036057636,-0.04145748047418853,Mid
5,5,10,4,1,2,2,Female,29,5,7,4,2,FI,0.09728621,1.8203841942742083,High
3,3,8,3,2,2,3,Female,45,6,7,2,2,FI,0.04616163,-0.3245720550741953,Mid
2,3,5,2,1,1,3,Female,75,6,9,4,1,FI,0.035617203,-1.2280766235769611,Low
2,3,8,3,2,2,2,Male,26,6,1,1,2,FI,0.0650937,-1.0568650959341053,Low
5,5,10,4,1,4,2,Female,78,1,2,2,2,FI,0.15453215,1.8203841942742083,High
2,3,5,4,2,2,4,Male,69,5,NA,4,1,FI,0.040426657,-1.2280766235769611,Low
2,2,5,4,4,4,4,Male,76,7,9,3,2,FI,0.04092107,-1.511191198176968,Low
5,4,10,1,1,1,1,Female,76,7,10,1,1,FI,0.038402993,1.5372696196742017,High
1,2,5,3,3,3,3,Female,30,6,4,4,2,FI,0.06942184,-2.243484239036878,Low
2,2,6,5,3,4,5,Male,41,5,7,1,2,FI,0.059623186,-1.4541206889626825,Low
3,4,7,4,2,2,2,Male,30,6,5,3,1,FI,0.051773448,-0.09852798968847376,Mid
3,3,8,4,1,2,4,Female,59,4,4,4,2,FI,0.070464775,-0.3245720550741953,Mid
3,3,8,3,2,2,3,Female,57,4,9,1,1,FI,0.08951423,-0.3245720550741953,Mid
3,3,8,2,1,1,2,Female,60,4,7,3,3,FI,0.060904924,-0.3245720550741953,Mid
4,3,9,3,3,3,2,Female,35,4,3,2,1,FI,0.11316488,0.46479149499999983,Mid
3,3,10,3,3,2,3,Male,31,4,4,3,2,FI,0.094290614,-0.21043103664562482,Mid
3,3,9,2,3,3,3,Male,70,6,6,3,2,FI,0.045088377,-0.26750154585991004,Mid
4,4,10,1,1,1,2,Female,65,5,2,3,2,FI,0.053750984,0.8049765788142919,High
2,3,8,4,2,4,3,Male,35,6,9,3,1,FI,0.058546033,-1.0568650959341053,Low
4,4,10,1,1,1,2,Male,51,4,4,3,1,FI,0.08004789,0.8049765788142919,High
4,4,9,2,1,2,2,Female,64,4,8,3,1,FI,0.070464775,0.7479060696000066,High
3,3,8,2,3,2,3,Male,40,7,9,1,1,FI,0.04515143,-0.3245720550741953,Mid
2,2,4,5,5,3,5,Male,32,4,10,5,1,FI,0.15294024,-1.568261707391253,Low
4,4,8,2,1,3,2,Male,38,7,9,3,1,FI,0.06524808,0.6908355603857214,High
3,3,8,3,2,4,3,Male,65,6,5,2,1,FI,0.044073038,-0.3245720550741953,Mid
1,3,5,3,3,3,3,Male,28,4,4,3,3,FI,0.11989404,-1.9603696644368709,Low
2,3,10,2,2,2,1,Male,49,7,8,1,1,FI,0.043361653,-0.9427240775055349,Low
4,4,8,2,2,1,2,Female,72,5,6,2,2,FI,0.038402993,0.6908355603857214,High
3,3,7,3,2,2,2,Male,77,5,10,1,1,FI,0.047764305,-0.3816425642884806,Low
2,2,7,4,2,4,2,Male,45,6,6,3,1,FI,0.064978234,-1.3970501797483972,Low
4,4,10,2,2,1,2,Male,67,7,10,1,1,FI,0.036057636,0.8049765788142919,High
4,4,8,5,2,1,2,Male,74,5,3,4,2,FI,0.04192673,0.6908355603857214,High
3,3,5,2,2,2,3,Male,33,6,6,3,1,FI,0.055094484,-0.49578358271705103,Low
2,3,6,5,2,2,3,Female,60,4,6,2,2,FI,0.064520106,-1.171006114362676,Low
3,3,7,3,2,3,3,Female,27,4,10,3,1,FI,0.1253035,-0.3816425642884806,Low
4,3,8,2,2,NA,2,Female,69,4,6,2,2,FI,0.05638173,0.4077209857857146,Mid
4,4,9,2,3,2,2,Male,45,6,8,3,2,FI,0.042135555,0.7479060696000066,High
4,4,10,1,2,1,3,Female,45,7,NA,1,2,FI,0.05438247,0.8049765788142919,High
5,5,10,1,1,1,2,Female,64,4,1,3,4,FI,0.06319815,1.8203841942742083,High
4,3,8,4,2,4,2,Male,39,7,6,1,2,FI,0.0482524,0.4077209857857146,Mid
3,3,7,2,4,NA,2,Male,34,7,4,1,2,FI,0.07477206,-0.3816425642884806,Low
3,3,8,2,2,2,1,Male,66,7,1,4,1,FI,0.042492475,-0.3245720550741953,Mid
2,2,2,4,4,4,4,Male,25,4,1,1,1,FI,0.118549615,-1.6824027258198238,Low
3,4,8,3,4,2,2,Male,47,4,2,5,3,FI,0.11777624,-0.04145748047418853,Mid
2,2,3,4,2,3,4,Female,44,6,8,3,2,FI,0.04616163,-1.6253322166055384,Low
3,4,7,2,2,2,2,Female,45,6,9,3,1,FI,0.04466254,-0.09852798968847376,Mid
3,3,8,2,1,2,3,Female,73,4,5,5,2,FI,0.061024114,-0.3245720550741953,Mid
3,3,8,3,3,2,3,Male,73,2,6,3,1,FI,0.10113838,-0.3245720550741953,Mid
3,3,8,2,1,2,2,Female,43,6,6,4,1,FI,0.054429103,-0.3245720550741953,Mid
3,3,10,2,2,1,2,Male,44,4,9,1,1,FI,0.09444849,-0.21043103664562482,Mid
3,4,10,2,1,1,3,Female,71,4,2,3,2,FI,0.05638173,0.07268353795438197,Mid
4,5,9,1,1,1,1,Female,72,5,4,1,2,FI,0.03440389,1.0310206442000132,High
3,3,7,2,2,2,3,Male,35,5,9,1,2,FI,0.110564254,-0.3816425642884806,Low
4,3,6,4,5,2,4,Male,54,7,8,3,1,FI,0.05087625,0.29357996735714403,Mid
3,3,7,2,2,3,2,Male,83,1,4,5,2,FI,0.12875633,-0.3816425642884806,Low
4,4,9,4,2,2,2,Male,49,6,10,3,1,FI,0.042631775,0.7479060696000066,High
4,3,8,3,4,1,3,Male,70,1,3,3,1,FI,0.08751089,0.4077209857857146,Mid
5,5,10,1,1,1,2,Female,41,6,7,5,2,FI,0.046492804,1.8203841942742083,High
4,3,5,4,2,3,3,Female,38,6,7,3,2,FI,0.05898638,0.23650945814285881,Mid
3,4,7,3,2,2,2,Male,77,7,10,1,1,FI,0.038724918,-0.09852798968847376,Mid
5,5,10,1,1,2,2,Female,34,7,2,2,3,FI,0.07355199,1.8203841942742083,High
4,5,6,2,2,2,4,Female,55,4,7,5,2,FI,0.081427954,0.8598091165571576,High
4,5,9,4,2,2,2,Female,85,2,5,1,1,FI,0.11679923,1.0310206442000132,High
3,3,9,3,2,3,3,Female,68,5,7,3,2,FI,0.033967637,-0.26750154585991004,Mid
3,2,8,2,2,3,3,Male,72,5,6,4,1,FI,0.035134416,-0.6076866296742021,Low
3,4,8,3,2,3,3,Female,43,7,7,5,2,FI,0.046492804,-0.04145748047418853,Mid
3,2,3,3,3,3,3,Male,84,6,7,3,1,FI,0.035134416,-0.8930391757456283,Low
4,4,10,2,2,2,2,Female,49,6,9,4,1,FI,0.041041017,0.8049765788142919,High
3,5,10,1,1,1,1,Female,43,5,1,2,3,FI,0.07967391,0.3557981125543887,Mid
4,3,10,4,1,3,4,Female,57,5,10,3,1,FI,0.07242177,0.5218620042142851,Mid
4,4,10,2,1,2,2,Male,36,4,8,3,2,FI,0.10900169,0.8049765788142919,High
3,4,6,2,2,3,2,Female,35,7,8,3,1,FI,0.054803383,-0.15559849890275898,Mid
3,5,5,3,3,2,3,Female,58,6,6,5,3,FI,0.036102314,0.07044556648296252,Mid
3,2,10,2,2,3,4,Female,67,5,7,3,2,FI,0.03651057,-0.49354561124563157,Low
3,3,5,3,3,3,4,Female,33,4,6,2,2,FI,0.09782121,-0.49578358271705103,Low
3,4,5,2,2,2,3,Male,63,6,6,1,1,FI,0.036057636,-0.21266900811704426,Mid
4,3,8,2,2,4,4,Male,36,6,5,3,1,FI,0.058546033,0.4077209857857146,Mid
4,5,7,1,2,2,2,Female,66,6,6,2,1,FI,0.041699313,0.9168796257714428,High
3,4,7,4,2,3,4,Male,46,6,8,1,1,FI,0.042135555,-0.09852798968847376,Mid
1,2,3,3,5,3,4,Male,66,7,10,2,2,FI,0.044073038,-2.357625257465448,Low
3,3,10,1,1,1,2,Female,32,4,7,1,1,FI,0.103022754,-0.21043103664562482,Mid
4,4,8,3,3,3,3,Female,45,7,8,5,2,FI,0.04982055,0.6908355603857214,High
4,5,10,2,2,2,2,Male,61,4,9,3,1,FI,0.044752236,1.0880911534142983,High
4,5,10,2,1,3,2,Male,38,5,9,1,2,FI,0.10588095,1.0880911534142983,High
3,3,10,4,4,2,2,Female,38,6,8,3,1,FI,0.047998622,-0.21043103664562482,Mid
2,1,5,5,3,2,3,Female,29,4,5,5,2,FI,0.11525542,-1.7943057727769745,Low
5,5,10,1,1,2,1,Female,32,7,10,1,1,FI,0.06085151,1.8203841942742083,High
4,5,10,2,1,2,3,Male,46,4,7,3,2,FI,0.08411423,1.0880911534142983,High
3,2,5,3,3,5,4,Male,21,2,9,3,1,FI,0.20489147,-0.7788981573170578,Low
2,2,5,4,3,3,3,Female,73,4,2,4,2,FI,0.056622744,-1.511191198176968,Low
3,4,9,3,2,2,4,Female,30,4,3,1,2,FI,0.10243352,0.015613028740096714,Mid
3,4,10,1,1,4,3,Male,31,4,1,3,2,FI,0.10218206,0.07268353795438197,Mid
4,4,10,1,2,1,2,Female,41,6,5,3,2,FI,0.04121327,0.8049765788142919,High
4,4,9,2,3,4,2,Male,62,6,9,3,1,FI,0.039472006,0.7479060696000066,High
4,4,8,2,2,4,2,Female,73,4,7,3,1,FI,0.052879546,0.6908355603857214,High
3,3,9,3,3,3,3,Female,64,7,4,3,2,FI,0.0322265,-0.26750154585991004,Mid
4,4,8,3,2,1,2,Male,77,4,6,1,2,FI,0.053021297,0.6908355603857214,High
3,3,8,2,1,2,2,Female,85,7,4,3,1,FI,0.03468436,-0.3245720550741953,Mid
3,3,7,4,2,1,2,Female,68,4,7,5,2,FI,0.060039952,-0.3816425642884806,Low
1,2,6,4,NA,4,4,Male,78,7,NA,4,1,FI,0.050294526,-2.1864137298225925,Low
3,3,10,1,1,1,2,Female,63,7,9,1,1,FI,0.032590933,-0.21043103664562482,Mid
3,3,7,3,2,2,2,Male,78,5,8,3,2,FI,0.039617617,-0.3816425642884806,Low
3,4,8,4,2,2,3,Female,62,6,9,1,1,FI,0.034106076,-0.04145748047418853,Mid
5,5,10,3,2,3,2,Female,34,4,1,5,4,FI,0.15911812,1.8203841942742083,High
3,2,3,3,3,3,4,Male,28,6,4,2,3,FI,0.0650937,-0.8930391757456283,Low
3,3,6,4,3,2,4,Female,39,6,9,4,2,FI,0.05181661,-0.4387130735027658,Low
4,5,10,1,1,1,2,Female,77,6,2,2,3,FI,0.03440389,1.0880911534142983,High
3,4,8,4,3,3,4,Female,58,6,7,3,2,FI,0.03968974,-0.04145748047418853,Mid
4,4,9,3,2,4,3,Male,68,4,9,3,2,FI,0.056637708,0.7479060696000066,High
3,4,10,2,2,1,2,Male,44,7,9,1,1,FI,0.055981465,0.07268353795438197,Mid
3,4,10,1,2,2,2,Female,75,7,8,3,1,FI,0.040240116,0.07268353795438197,Mid
4,4,8,2,1,1,2,Male,75,4,6,3,1,FI,0.046979122,0.6908355603857214,High
2,3,5,4,3,2,2,Male,82,1,7,2,2,FI,0.120154046,-1.2280766235769611,Low
2,3,8,5,3,3,4,Male,49,4,7,3,2,FI,0.0776386,-1.0568650959341053,Low
4,5,9,1,2,2,1,Male,53,6,5,3,2,FI,0.045683164,1.0310206442000132,High
3,4,6,2,3,2,2,Male,46,6,9,2,1,FI,0.046887603,-0.15559849890275898,Mid
1,2,7,2,3,3,4,Male,43,7,9,NA,1,FI,0.04515143,-2.129343220608307,Low
2,2,8,4,4,5,3,Female,32,4,7,5,1,FI,0.10532451,-1.3399796705341123,Low
3,3,7,3,2,3,4,Female,59,7,9,1,2,FI,0.05036887,-0.3816425642884806,Low
3,5,9,1,1,2,2,Male,68,7,10,1,1,FI,0.041833345,0.29872760334010345,Mid
4,3,10,3,3,3,2,Male,45,5,3,1,3,FI,0.045662057,0.5218620042142851,Mid
5,5,10,1,2,2,1,Male,63,6,8,3,1,FI,0.040592678,1.8203841942742083,High
4,4,10,1,2,1,2,Female,47,6,10,2,1,FI,0.05181661,0.8049765788142919,High
4,4,7,2,2,2,2,Female,77,2,3,3,1,FI,0.10128418,0.6337650511714361,High
1,3,0,3,2,4,4,Male,29,4,3,2,2,FI,0.11989404,-2.245722210508297,Low
3,4,8,2,2,3,3,Male,33,4,3,1,2,FI,0.10218206,-0.04145748047418853,Mid
2,3,7,2,2,2,4,Female,33,6,6,2,1,FI,0.06162048,-1.1139356051483906,Low
4,4,8,2,1,2,2,Male,35,7,8,5,1,FI,0.051773448,0.6908355603857214,High
3,4,10,1,3,1,2,Male,79,5,7,3,1,FI,0.039688624,0.07268353795438197,Mid
3,3,8,2,2,2,2,Female,73,4,5,3,2,FI,0.05125372,-0.3245720550741953,Mid
4,5,10,2,3,2,3,Male,70,4,6,3,2,FI,0.045189854,1.0880911534142983,High
4,4,8,4,1,2,2,Female,79,7,6,2,2,FI,0.038402993,0.6908355603857214,High
4,5,8,5,2,2,4,Female,32,4,4,3,2,FI,0.086048886,0.973950134985728,High
5,5,10,1,1,1,1,Female,52,2,9,4,1,FI,0.21183608,1.8203841942742083,High
3,3,9,1,2,3,2,Male,23,4,1,1,2,FI,0.11989404,-0.26750154585991004,Mid
3,3,10,2,3,2,3,Female,46,6,9,1,1,FI,0.0527437,-0.21043103664562482,Mid
3,3,9,2,2,2,2,Male,50,7,9,2,2,FI,0.05272254,-0.26750154585991004,Mid
3,3,8,2,2,2,3,Female,33,7,6,1,2,FI,0.054803383,-0.3245720550741953,Mid
3,4,8,4,4,3,4,Male,59,7,6,3,3,FI,0.049848408,-0.04145748047418853,Mid
3,3,5,3,2,3,2,Male,30,4,8,5,1,FI,0.1231623,-0.49578358271705103,Low
4,4,8,2,1,1,2,Female,67,6,3,3,4,FI,0.07242892,0.6908355603857214,High
5,5,10,1,1,1,2,Female,28,4,3,1,1,FI,0.0823521,1.8203841942742083,High
4,4,4,2,3,3,4,Male,58,4,2,3,2,FI,0.05896186,0.4625535235285804,Mid
3,3,8,3,2,2,3,Female,40,4,7,1,2,FI,0.08045965,-0.3245720550741953,Mid
2,2,8,3,2,3,3,Female,72,5,4,3,2,FI,0.032105904,-1.3399796705341123,Low
3,4,9,3,2,2,2,Female,36,6,7,4,1,FI,0.050258953,0.015613028740096714,Mid
4,4,8,1,1,1,1,Male,76,5,6,5,2,FI,0.056646705,0.6908355603857214,High
3,4,7,2,2,1,2,Male,66,7,7,2,2,FI,0.0364236,-0.09852798968847376,Mid
3,2,7,3,2,3,2,Male,53,6,7,1,2,FI,0.043852035,-0.6647571388884873,Low
3,3,8,3,3,3,4,Female,66,4,6,2,2,FI,0.08282169,-0.3245720550741953,Mid
3,3,7,2,2,2,2,Female,63,6,6,1,2,FI,0.03670849,-0.3816425642884806,Low
3,4,9,2,1,2,2,Male,66,7,8,2,1,FI,0.033272926,0.015613028740096714,Mid
3,3,9,2,1,2,2,Female,55,7,9,4,1,FI,0.05002369,-0.26750154585991004,Mid
3,3,9,2,2,1,2,Male,62,5,9,2,2,FI,0.036057636,-0.26750154585991004,Mid
3,3,8,2,2,2,3,Male,58,7,8,2,2,FI,0.050017137,-0.3245720550741953,Mid
3,3,6,2,3,2,2,Male,43,6,8,3,2,FI,0.05450652,-0.4387130735027658,Low
3,2,4,3,2,4,4,Female,56,5,7,2,1,FI,0.05234927,-0.835968666531343,Low
3,4,10,1,2,1,1,Female,70,5,3,3,2,FI,0.03054452,0.07268353795438197,Mid
4,4,8,3,4,2,3,Male,67,4,1,1,2,FI,0.050967403,0.6908355603857214,High
2,2,5,2,3,2,4,Female,80,2,7,3,1,FI,0.10311376,-1.511191198176968,Low
3,3,2,5,5,1,3,Male,36,6,7,3,2,FI,0.05610654,-0.6669951103599068,Low
2,3,0,5,3,3,5,Male,63,6,5,2,2,FI,0.08236326,-1.5134291696483875,Low
4,4,9,1,2,3,2,Male,23,4,10,2,1,FI,0.118549615,0.7479060696000066,High
3,3,6,3,2,2,2,Female,63,4,NA,3,2,FI,0.10523898,-0.4387130735027658,Low
3,3,9,4,1,4,5,Male,68,7,6,3,2,FI,0.034480397,-0.26750154585991004,Mid
3,4,9,4,2,2,2,Female,49,7,7,3,1,FI,0.05002369,0.015613028740096714,Mid
4,4,5,4,2,2,3,Male,77,1,5,5,2,FI,0.10701369,0.5196240327428656,Mid
2,2,4,3,4,2,3,Female,72,7,6,1,1,FI,0.03054452,-1.568261707391253,Low
3,3,8,2,2,3,2,Male,74,4,8,2,2,FI,0.045700885,-0.3245720550741953,Mid
3,3,5,5,2,2,3,Male,48,4,5,3,2,FI,0.086198755,-0.49578358271705103,Low
1,3,8,3,3,3,3,Male,64,2,2,5,3,FI,0.09436502,-1.7891581367940153,Low
4,5,10,NA,NA,3,3,Female,64,4,3,3,2,FI,0.060991377,1.0880911534142983,High
2,3,5,3,3,3,3,Male,69,1,7,3,1,FI,0.12491646000000001,-1.2280766235769611,Low
3,2,6,2,2,3,3,Female,52,5,5,3,1,FI,0.05201828,-0.7218276481027726,Low
3,3,3,3,5,2,5,Male,76,1,4,5,2,FI,0.12875633,-0.6099246011456215,Low
4,5,10,1,1,1,1,Female,63,7,7,1,1,FI,0.037811365,1.0880911534142983,High
3,3,8,2,2,1,2,Male,79,6,7,4,2,FI,0.03807492,-0.3245720550741953,Mid
4,3,10,3,2,2,2,Female,43,4,4,1,3,FI,0.11479988000000001,0.5218620042142851,Mid
2,3,6,3,2,2,3,Male,33,6,6,5,2,FI,0.05610654,-1.171006114362676,Low
3,3,7,1,2,2,2,Male,33,4,3,1,1,FI,0.118549615,-0.3816425642884806,Low
3,3,10,1,1,2,2,Female,68,6,8,3,1,FI,0.035384048,-0.21043103664562482,Mid
4,5,10,1,2,1,1,Female,62,4,5,4,1,FI,0.05765368,1.0880911534142983,High
5,4,10,2,2,2,1,Male,70,4,4,3,2,FI,0.044013947,1.5372696196742017,High
5,5,10,1,3,3,2,Female,52,5,4,2,2,FI,0.05002369,1.8203841942742083,High
3,4,6,4,2,2,3,Male,35,7,8,1,2,FI,0.05610654,-0.15559849890275898,Mid
4,4,7,2,1,2,3,Female,48,6,5,2,2,FI,0.070132405,0.6337650511714361,High
3,3,8,2,2,1,2,Female,44,7,NA,1,1,FI,0.05181661,-0.3245720550741953,Mid
3,4,7,2,2,2,3,Female,49,7,9,1,1,FI,0.05002369,-0.09852798968847376,Mid
2,3,6,3,3,3,4,Female,83,4,6,3,1,FI,0.053477544,-1.171006114362676,Low
2,3,7,2,1,2,4,Female,58,6,4,3,3,FI,0.039552677,-1.1139356051483906,Low
2,3,7,2,3,2,3,Female,31,4,5,1,1,FI,0.1551051,-1.1139356051483906,Low
3,3,9,2,3,2,2,Male,66,7,8,1,1,FI,0.044073038,-0.26750154585991004,Mid
4,4,8,1,2,2,1,Male,47,7,10,1,1,FI,0.052976195,0.6908355603857214,High
4,4,10,2,1,2,2,Male,63,6,7,2,1,FI,0.044226624,0.8049765788142919,High
